metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8648,0.75288,0.85189,0.71729,0.67133,0.80952,1.03329,11,1763543555,,False,11,35bf4_00008,2025-11-19_04-12-35,122.00718569755554,1391.3951370716095,10184,LAPTOP-2DUVSE15,127.0.0.1,1391.3951370716095,11
0.91976,0.80132,0.88234,0.74122,0.68321,0.70263,1.03362,12,1763543677,,False,12,35bf4_00008,2025-11-19_04-14-37,121.9934594631195,1513.388596534729,10184,LAPTOP-2DUVSE15,127.0.0.1,1513.388596534729,12
0.86321,0.78409,0.85465,0.7122,0.67916,0.76274,1.0275,13,1763543799,,False,13,35bf4_00008,2025-11-19_04-16-39,122.22570013999939,1635.6142966747284,10184,LAPTOP-2DUVSE15,127.0.0.1,1635.6142966747284,13
0.92598,0.80096,0.89778,0.75989,0.66261,0.65962,1.00699,14,1763543921,,False,14,35bf4_00008,2025-11-19_04-18-41,121.61781239509583,1757.2321090698242,10184,LAPTOP-2DUVSE15,127.0.0.1,1757.2321090698242,14
0.94367,0.81646,0.90116,0.76205,0.66104,0.6043,1.00386,15,1763544042,,False,15,35bf4_00008,2025-11-19_04-20-42,121.6694061756134,1878.9015152454376,10184,LAPTOP-2DUVSE15,127.0.0.1,1878.9015152454376,15
0.93875,0.80947,0.90117,0.76537,0.65894,0.60164,1.01746,16,1763544164,,False,16,35bf4_00008,2025-11-19_04-22-44,121.93223214149475,2000.8337473869324,10184,LAPTOP-2DUVSE15,127.0.0.1,2000.8337473869324,16
0.93488,0.82981,0.91668,0.77148,0.66715,0.58627,1.01252,17,1763544287,,False,17,35bf4_00008,2025-11-19_04-24-47,122.617192029953,2123.4509394168854,10184,LAPTOP-2DUVSE15,127.0.0.1,2123.4509394168854,17
0.90347,0.8037,0.89181,0.75262,0.63856,0.59748,0.99752,18,1763544409,,False,18,35bf4_00008,2025-11-19_04-26-49,121.96669912338257,2245.417638540268,10184,LAPTOP-2DUVSE15,127.0.0.1,2245.417638540268,18
0.95069,0.82839,0.91102,0.76858,0.64472,0.56948,1.00331,19,1763544530,,False,19,35bf4_00008,2025-11-19_04-28-50,121.03695750236511,2366.454596042633,10184,LAPTOP-2DUVSE15,127.0.0.1,2366.454596042633,19
0.94832,0.83098,0.91322,0.77436,0.63762,0.57131,0.99473,20,1763544652,,False,20,35bf4_00008,2025-11-19_04-30-52,122.06707572937012,2488.521671772003,10184,LAPTOP-2DUVSE15,127.0.0.1,2488.521671772003,20
0.91417,0.84274,0.91822,0.78043,0.62653,0.52502,0.97697,21,1763544774,,False,21,35bf4_00008,2025-11-19_04-32-54,122.38375568389893,2610.905427455902,10184,LAPTOP-2DUVSE15,127.0.0.1,2610.905427455902,21
0.93002,0.85369,0.92678,0.78509,0.6423,0.52363,0.99372,22,1763544897,,False,22,35bf4_00008,2025-11-19_04-34-57,122.28847908973694,2733.193906545639,10184,LAPTOP-2DUVSE15,127.0.0.1,2733.193906545639,22
0.91862,0.83352,0.91448,0.77913,0.6457,0.55252,0.99691,23,1763545019,,False,23,35bf4_00008,2025-11-19_04-36-59,121.98337769508362,2855.1772842407227,10184,LAPTOP-2DUVSE15,127.0.0.1,2855.1772842407227,23
0.94928,0.84121,0.92647,0.78934,0.61869,0.50703,0.97931,24,1763545141,,False,24,35bf4_00008,2025-11-19_04-39-01,122.01352906227112,2977.190813302994,10184,LAPTOP-2DUVSE15,127.0.0.1,2977.190813302994,24
0.94724,0.84901,0.92634,0.792,0.62459,0.49293,0.98461,25,1763545263,,False,25,35bf4_00008,2025-11-19_04-41-03,122.57385206222534,3099.764665365219,10184,LAPTOP-2DUVSE15,127.0.0.1,3099.764665365219,25
0.95417,0.85645,0.93422,0.79311,0.63124,0.48321,0.98769,26,1763545385,,False,26,35bf4_00008,2025-11-19_04-43-05,121.46509027481079,3221.22975564003,10184,LAPTOP-2DUVSE15,127.0.0.1,3221.22975564003,26
0.92598,0.86317,0.93296,0.79854,0.61411,0.4765,0.9784,27,1763545506,,False,27,35bf4_00008,2025-11-19_04-45-06,121.77087616920471,3343.0006318092346,10184,LAPTOP-2DUVSE15,127.0.0.1,3343.0006318092346,27
0.93871,0.84555,0.93675,0.7967,0.61609,0.48789,0.98047,28,1763545628,,False,28,35bf4_00008,2025-11-19_04-47-08,121.37818694114685,3464.3788187503815,10184,LAPTOP-2DUVSE15,127.0.0.1,3464.3788187503815,28
0.95077,0.84763,0.93551,0.79535,0.61586,0.49744,0.98071,29,1763545750,,False,29,35bf4_00008,2025-11-19_04-49-10,122.14277124404907,3586.5215899944305,10184,LAPTOP-2DUVSE15,127.0.0.1,3586.5215899944305,29
0.94967,0.86021,0.9377,0.79045,0.63659,0.46597,0.98299,30,1763545872,,True,30,35bf4_00008,2025-11-19_04-51-12,122.2371346950531,3708.7587246894836,10184,LAPTOP-2DUVSE15,127.0.0.1,3708.7587246894836,30
